name,npdId,field,year,month,operationTime,operationTimeUom,wellStatus,oil,oilUom,gas,gasUom,condensate,condensateUom,water,waterUom
33/9-L-3 H,2206,STATFJORD ØST,2011,2,0,d,,0,Sm3,0,Sm3,,Sm3,0,Sm3
33/9-L-3 H,2206,STATFJORD ØST,2011,3,0,d,,0,Sm3,0,Sm3,,Sm3,0,Sm3
33/9-L-3 H,2206,STATFJORD ØST,2011,4,0,d,,0,Sm3,0,Sm3,,Sm3,0,Sm3
33/9-L-3 H,2206,STATFJORD ØST,2011,5,.19,d,,2,Sm3,0,Sm3,,Sm3,86,Sm3
33/9-L-3 H,2206,STATFJORD ØST,2011,6,0,d,,0,Sm3,0,Sm3,,Sm3,0,Sm3
33/9-L-3 H,2206,STATFJORD ØST,2011,7,0,d,,0,Sm3,0,Sm3,,Sm3,0,Sm3
33/9-L-3 H,2206,STATFJORD ØST,2011,8,0,d,,0,Sm3,0,Sm3,,Sm3,0,Sm3
33/9-L-3 H,2206,STATFJORD ØST,2011,9,0,d,,0,Sm3,0,Sm3,,Sm3,0,Sm3
33/9-L-3 H,2206,STATFJORD ØST,2011,10,0,d,,0,Sm3,0,Sm3,,Sm3,0,Sm3
33/9-L-3 H,2206,STATFJORD ØST,2011,11,0,d,,0,Sm3,0,Sm3,,Sm3,0,Sm3
33/9-L-3 H,2206,STATFJORD ØST,2011,12,0,d,,0,Sm3,0,Sm3,,Sm3,0,Sm3
33/9-L-3 H,2206,STATFJORD ØST,2012,1,.88,d,,57,Sm3,8000,Sm3,,Sm3,782,Sm3
33/9-L-3 H,2206,STATFJORD ØST,2012,2,28.94,d,,36,Sm3,5000,Sm3,,Sm3,33431,Sm3
33/9-L-3 H,2206,STATFJORD ØST,2012,3,27.85,d,,29,Sm3,4000,Sm3,,Sm3,26077,Sm3
33/9-L-3 H,2206,STATFJORD ØST,2012,4,30,d,,33,Sm3,5000,Sm3,,Sm3,24424,Sm3
33/9-L-3 H,2206,STATFJORD ØST,2012,5,23.29,d,,30,Sm3,4000,Sm3,,Sm3,29321,Sm3
33/9-L-3 H,2206,STATFJORD ØST,2012,6,0,d,,0,Sm3,0,Sm3,,Sm3,0,Sm3
33/9-L-3 H,2206,STATFJORD ØST,2012,7,0,d,,0,Sm3,0,Sm3,,Sm3,0,Sm3
33/9-L-3 H,2206,STATFJORD ØST,2012,8,2.02,d,,92,Sm3,13000,Sm3,,Sm3,2168,Sm3
33/9-L-3 H,2206,STATFJORD ØST,2012,9,0,d,,0,Sm3,0,Sm3,,Sm3,0,Sm3
33/9-L-3 H,2206,STATFJORD ØST,2012,10,0,d,,0,Sm3,0,Sm3,,Sm3,0,Sm3
33/9-L-3 H,2206,STATFJORD ØST,2012,11,0,d,,0,Sm3,0,Sm3,,Sm3,0,Sm3
33/9-L-3 H,2206,STATFJORD ØST,2012,12,.02,d,,0,Sm3,0,Sm3,,Sm3,0,Sm3
33/9-L-3 H,2206,STATFJORD ØST,2013,1,0,d,,0,Sm3,0,Sm3,,Sm3,0,Sm3
33/9-L-3 H,2206,STATFJORD ØST,2013,2,0,d,,0,Sm3,0,Sm3,,Sm3,0,Sm3
33/9-L-3 H,2206,STATFJORD ØST,2013,3,0,d,,0,Sm3,0,Sm3,,Sm3,0,Sm3
33/9-L-3 H,2206,STATFJORD ØST,2013,4,0,d,,0,Sm3,0,Sm3,,Sm3,0,Sm3
33/9-L-3 H,2206,STATFJORD ØST,2013,5,0,d,,0,Sm3,0,Sm3,,Sm3,0,Sm3
33/9-L-3 H,2206,STATFJORD ØST,2013,6,0,d,,0,Sm3,0,Sm3,,Sm3,0,Sm3
33/9-L-3 H,2206,STATFJORD ØST,2013,7,0,d,,0,Sm3,0,Sm3,,Sm3,0,Sm3
33/9-L-3 H,2206,STATFJORD ØST,2013,8,0,d,,0,Sm3,0,Sm3,,Sm3,0,Sm3
33/9-L-3 H,2206,STATFJORD ØST,2013,9,0,d,,0,Sm3,0,Sm3,,Sm3,0,Sm3
33/9-L-3 H,2206,STATFJORD ØST,2013,10,0,d,,0,Sm3,0,Sm3,,Sm3,0,Sm3
33/9-L-3 H,2206,STATFJORD ØST,2013,11,0,d,,0,Sm3,0,Sm3,,Sm3,0,Sm3
33/9-L-3 H,2206,STATFJORD ØST,2013,12,0,d,,0,Sm3,0,Sm3,,Sm3,0,Sm3
33/9-L-3 H,2206,STATFJORD ØST,2014,1,0,d,,0,Sm3,0,Sm3,,Sm3,0,Sm3
33/9-L-3 H,2206,STATFJORD ØST,2014,2,.02,d,,0,Sm3,0,Sm3,,Sm3,0,Sm3
33/9-L-3 H,2206,STATFJORD ØST,2014,3,0,d,,0,Sm3,0,Sm3,,Sm3,0,Sm3
33/9-L-3 H,2206,STATFJORD ØST,2014,4,0,d,,0,Sm3,0,Sm3,,Sm3,0,Sm3
33/9-L-3 H,2206,STATFJORD ØST,2014,5,0,d,,0,Sm3,0,Sm3,,Sm3,0,Sm3
33/9-L-3 H,2206,STATFJORD ØST,2014,6,0,d,,0,Sm3,0,Sm3,,Sm3,0,Sm3
33/9-L-3 H,2206,STATFJORD ØST,2014,7,0,d,,0,Sm3,0,Sm3,,Sm3,0,Sm3
33/9-L-3 H,2206,STATFJORD ØST,2014,8,,d,,0,Sm3,0,Sm3,,Sm3,22,Sm3
33/9-L-3 H,2206,STATFJORD ØST,2014,9,.02,d,producing,0,Sm3,0,Sm3,,Sm3,22,Sm3
33/9-L-3 H,2206,STATFJORD ØST,2014,10,,d,,0,Sm3,0,Sm3,,Sm3,0,Sm3
33/9-L-3 H,2206,STATFJORD ØST,2014,11,,d,,0,Sm3,0,Sm3,,Sm3,0,Sm3
33/9-L-3 H,2206,STATFJORD ØST,2014,12,,d,,0,Sm3,0,Sm3,,Sm3,0,Sm3
33/9-L-3 H,2206,STATFJORD ØST,2015,1,,d,,0,Sm3,0,Sm3,,Sm3,0,Sm3
33/9-L-3 H,2206,STATFJORD ØST,2015,2,,d,,0,Sm3,0,Sm3,,Sm3,0,Sm3
33/9-L-3 H,2206,STATFJORD ØST,2015,3,,d,,0,Sm3,0,Sm3,,Sm3,0,Sm3
33/9-L-3 H,2206,STATFJORD ØST,2015,4,,d,,0,Sm3,0,Sm3,,Sm3,0,Sm3
33/9-L-3 H,2206,STATFJORD ØST,2015,5,,d,,0,Sm3,0,Sm3,,Sm3,0,Sm3
33/9-L-3 H,2206,STATFJORD ØST,2015,6,,d,,0,Sm3,0,Sm3,,Sm3,0,Sm3
33/9-L-3 H,2206,STATFJORD ØST,2015,7,,d,,0,Sm3,0,Sm3,,Sm3,0,Sm3
33/9-L-3 H,2206,STATFJORD ØST,2015,8,,d,,0,Sm3,0,Sm3,,Sm3,0,Sm3
33/9-L-3 H,2206,STATFJORD ØST,2015,9,,d,,0,Sm3,0,Sm3,,Sm3,0,Sm3
33/9-L-3 H,2206,STATFJORD ØST,2015,10,,d,,0,Sm3,0,Sm3,,Sm3,0,Sm3
33/9-L-3 H,2206,STATFJORD ØST,2015,11,,d,,0,Sm3,0,Sm3,,Sm3,0,Sm3
33/9-L-3 H,2206,STATFJORD ØST,2015,12,,d,,0,Sm3,0,Sm3,,Sm3,0,Sm3
33/9-L-3 H,2206,STATFJORD ØST,2016,1,0,d,closed,0,Sm3,0,Sm3,,Sm3,0,Sm3
33/9-L-3 H,2206,STATFJORD ØST,2016,2,0,d,closed,0,Sm3,0,Sm3,,Sm3,0,Sm3
33/9-L-3 H,2206,STATFJORD ØST,2016,3,0,d,closed,0,Sm3,0,Sm3,,Sm3,0,Sm3
33/9-L-3 H,2206,STATFJORD ØST,2016,4,0,d,closed,0,Sm3,0,Sm3,,Sm3,0,Sm3
33/9-L-3 H,2206,STATFJORD ØST,2016,5,0,d,closed,0,Sm3,0,Sm3,,Sm3,0,Sm3
33/9-L-3 H,2206,STATFJORD ØST,2016,6,0,d,closed,0,Sm3,0,Sm3,,Sm3,0,Sm3
33/9-L-3 H,2206,STATFJORD ØST,2016,7,0,d,closed,0,Sm3,0,Sm3,,Sm3,0,Sm3
33/9-L-3 H,2206,STATFJORD ØST,2016,8,0,d,closed,0,Sm3,0,Sm3,,Sm3,0,Sm3
33/9-L-3 H,2206,STATFJORD ØST,2016,9,0,d,closed,0,Sm3,0,Sm3,,Sm3,0,Sm3
33/9-L-3 H,2206,STATFJORD ØST,2016,10,0,d,closed,0,Sm3,0,Sm3,,Sm3,0,Sm3
33/9-L-3 H,2206,STATFJORD ØST,2016,11,0,d,closed,0,Sm3,0,Sm3,,Sm3,0,Sm3
33/9-L-3 H,2206,STATFJORD ØST,2016,12,0,d,closed,0,Sm3,0,Sm3,,Sm3,0,Sm3
33/9-L-3 H,2206,STATFJORD ØST,2017,1,0,d,closed,0,Sm3,0,Sm3,,Sm3,0,Sm3
33/9-L-3 H,2206,STATFJORD ØST,2017,2,0,d,closed,0,Sm3,0,Sm3,,Sm3,0,Sm3
33/9-L-3 H,2206,STATFJORD ØST,2017,3,0,d,closed,0,Sm3,0,Sm3,,Sm3,0,Sm3
33/9-L-3 H,2206,STATFJORD ØST,2017,4,0,d,closed,0,Sm3,0,Sm3,,Sm3,0,Sm3
33/9-L-3 H,2206,STATFJORD ØST,2017,5,0,d,closed,0,Sm3,0,Sm3,,Sm3,0,Sm3
33/9-L-3 H,2206,STATFJORD ØST,2017,6,0,d,closed,0,Sm3,0,Sm3,,Sm3,0,Sm3
33/9-L-3 H,2206,STATFJORD ØST,2017,7,0,d,closed,0,Sm3,0,Sm3,,Sm3,0,Sm3
33/9-L-3 H,2206,STATFJORD ØST,2017,8,0,d,closed,0,Sm3,0,Sm3,,Sm3,0,Sm3
33/9-L-3 H,2206,STATFJORD ØST,2017,9,0,d,closed,0,Sm3,0,Sm3,,Sm3,0,Sm3
33/9-L-3 H,2206,STATFJORD ØST,2017,10,0,d,closed,0,Sm3,0,Sm3,,Sm3,0,Sm3
33/9-L-3 H,2206,STATFJORD ØST,2017,11,0,d,closed,0,Sm3,0,Sm3,,Sm3,0,Sm3
33/9-L-3 H,2206,STATFJORD ØST,2017,12,0,d,closed,0,Sm3,0,Sm3,,Sm3,0,Sm3
33/9-L-3 H,2206,STATFJORD ØST,2018,1,1,d,producing,0,Sm3,0,Sm3,,Sm3,0,Sm3
33/9-L-3 H,2206,STATFJORD ØST,2018,2,0,d,closed,0,Sm3,0,Sm3,,Sm3,0,Sm3
33/9-L-3 H,2206,STATFJORD ØST,2018,3,0,d,closed,0,Sm3,0,Sm3,,Sm3,0,Sm3
33/9-L-3 H,2206,STATFJORD ØST,2018,4,0,d,closed,0,Sm3,0,Sm3,,Sm3,0,Sm3
33/9-L-3 H,2206,STATFJORD ØST,2018,5,0,d,closed,0,Sm3,0,Sm3,,Sm3,0,Sm3
33/9-L-3 H,2206,STATFJORD ØST,2018,6,0,d,closed,0,Sm3,0,Sm3,,Sm3,0,Sm3
33/9-L-3 H,2206,STATFJORD ØST,2018,7,0,d,closed,0,Sm3,0,Sm3,,Sm3,0,Sm3
33/9-L-3 H,2206,STATFJORD ØST,2018,8,0,d,closed,0,Sm3,0,Sm3,,Sm3,0,Sm3
33/9-L-3 H,2206,STATFJORD ØST,2018,9,0,d,closed,0,Sm3,0,Sm3,,Sm3,0,Sm3
33/9-L-3 H,2206,STATFJORD ØST,2018,10,0,d,closed,0,Sm3,0,Sm3,,Sm3,0,Sm3
33/9-L-3 H,2206,STATFJORD ØST,2018,11,0,d,closed,0,Sm3,0,Sm3,,Sm3,0,Sm3
33/9-L-3 H,2206,STATFJORD ØST,2018,12,0,d,closed,0,Sm3,0,Sm3,,Sm3,0,Sm3
33/9-L-3 H,2206,STATFJORD ØST,2019,1,0,d,closed,0,Sm3,0,Sm3,,Sm3,0,Sm3
33/9-L-3 H,2206,STATFJORD ØST,2019,2,0,d,closed,0,Sm3,0,Sm3,,Sm3,0,Sm3
33/9-L-3 H,2206,STATFJORD ØST,2019,3,0,d,closed,0,Sm3,0,Sm3,,Sm3,0,Sm3
33/9-L-3 H,2206,STATFJORD ØST,2019,4,0,d,closed,0,Sm3,0,Sm3,,Sm3,0,Sm3
33/9-L-3 H,2206,STATFJORD ØST,2019,5,0,d,closed,0,Sm3,0,Sm3,,Sm3,0,Sm3
33/9-L-3 H,2206,STATFJORD ØST,2019,6,0,d,closed,0,Sm3,0,Sm3,,Sm3,0,Sm3
33/9-L-3 H,2206,STATFJORD ØST,2019,7,0,d,closed,0,Sm3,0,Sm3,,Sm3,0,Sm3
33/9-L-3 H,2206,STATFJORD ØST,2019,8,0,d,closed,0,Sm3,0,Sm3,,Sm3,0,Sm3
33/9-L-3 H,2206,STATFJORD ØST,2019,9,0,d,closed,0,Sm3,0,Sm3,,Sm3,0,Sm3
33/9-L-3 H,2206,STATFJORD ØST,2019,10,0,d,closed,0,Sm3,0,Sm3,,Sm3,0,Sm3
33/9-L-3 H,2206,STATFJORD ØST,2019,11,0,d,closed,0,Sm3,0,Sm3,,Sm3,0,Sm3
33/9-L-4 H,2210,STATFJORD ØST,1994,10,9.83,d,producing,13367,Sm3,1958000,Sm3,,Sm3,0,Sm3
33/9-L-4 H,2210,STATFJORD ØST,1994,11,26.6,d,producing,28857,Sm3,4215000,Sm3,,Sm3,1299,Sm3
33/9-L-4 H,2210,STATFJORD ØST,1994,12,29.79,d,producing,37647,Sm3,5496000,Sm3,,Sm3,6239,Sm3
33/9-L-4 H,2210,STATFJORD ØST,1995,1,26.99,d,producing,17813,Sm3,2529000,Sm3,,Sm3,8490,Sm3
33/9-L-4 H,2210,STATFJORD ØST,1995,2,20.52,d,producing,5818,Sm3,828000,Sm3,,Sm3,7752,Sm3
33/9-L-4 H,2210,STATFJORD ØST,1995,3,26.59,d,producing,2700,Sm3,385000,Sm3,,Sm3,8119,Sm3
33/9-L-4 H,2210,STATFJORD ØST,1995,4,0,d,closed,0,Sm3,0,Sm3,,Sm3,0,Sm3
33/9-L-4 H,2210,STATFJORD ØST,1995,5,1.41,d,producing,658,Sm3,93000,Sm3,,Sm3,0,Sm3
33/9-L-4 H,2210,STATFJORD ØST,1995,6,12.93,d,producing,35226,Sm3,5023000,Sm3,,Sm3,0,Sm3
33/9-L-4 H,2210,STATFJORD ØST,1995,7,30.3,d,producing,101184,Sm3,14415000,Sm3,,Sm3,0,Sm3
33/9-L-4 H,2210,STATFJORD ØST,1995,8,27.95,d,producing,86193,Sm3,12276000,Sm3,,Sm3,0,Sm3
33/9-L-4 H,2210,STATFJORD ØST,1995,9,29.05,d,producing,79870,Sm3,11380000,Sm3,,Sm3,0,Sm3
33/9-L-4 H,2210,STATFJORD ØST,1995,10,30.07,d,producing,88482,Sm3,12618000,Sm3,,Sm3,0,Sm3
33/9-L-4 H,2210,STATFJORD ØST,1995,11,28.7,d,producing,88874,Sm3,12665000,Sm3,,Sm3,0,Sm3
33/9-L-4 H,2210,STATFJORD ØST,1995,12,30.23,d,producing,94624,Sm3,13469000,Sm3,,Sm3,0,Sm3
33/9-L-4 H,2210,STATFJORD ØST,1996,1,30.25,d,producing,95250,Sm3,13567000,Sm3,,Sm3,0,Sm3
33/9-L-4 H,2210,STATFJORD ØST,1996,2,27.46,d,producing,86055,Sm3,12232000,Sm3,,Sm3,4355,Sm3
33/9-L-4 H,2210,STATFJORD ØST,1996,3,30.35,d,producing,86655,Sm3,12327000,Sm3,,Sm3,15945,Sm3
33/9-L-4 H,2210,STATFJORD ØST,1996,4,28.74,d,producing,78763,Sm3,11210000,Sm3,,Sm3,17339,Sm3
33/9-L-4 H,2210,STATFJORD ØST,1996,5,25.05,d,producing,67116,Sm3,9562000,Sm3,,Sm3,10171,Sm3
33/9-L-4 H,2210,STATFJORD ØST,1996,6,29.77,d,producing,82738,Sm3,11787000,Sm3,,Sm3,21010,Sm3
33/9-L-4 H,2210,STATFJORD ØST,1996,7,28.3,d,producing,76783,Sm3,10936000,Sm3,,Sm3,27065,Sm3
33/9-L-4 H,2210,STATFJORD ØST,1996,8,8.51,d,producing,12097,Sm3,1743000,Sm3,,Sm3,1512,Sm3
33/9-L-4 H,2210,STATFJORD ØST,1996,9,29.91,d,producing,41520,Sm3,5900000,Sm3,,Sm3,11788,Sm3
33/9-L-4 H,2210,STATFJORD ØST,1996,10,29.43,d,producing,40489,Sm3,5754000,Sm3,,Sm3,10025,Sm3
33/9-L-4 H,2210,STATFJORD ØST,1996,11,29,d,producing,38757,Sm3,5513000,Sm3,,Sm3,9822,Sm3
33/9-L-4 H,2210,STATFJORD ØST,1996,12,30.08,d,producing,51339,Sm3,7301000,Sm3,,Sm3,13341,Sm3
33/9-L-4 H,2210,STATFJORD ØST,1997,1,29.2,d,producing,52498,Sm3,7463000,Sm3,,Sm3,14710,Sm3
33/9-L-4 H,2210,STATFJORD ØST,1997,2,28,d,producing,42325,Sm3,6010000,Sm3,,Sm3,16201,Sm3
33/9-L-4 H,2210,STATFJORD ØST,1997,3,25,d,producing,30581,Sm3,4333000,Sm3,,Sm3,11469,Sm3
33/9-L-4 H,2210,STATFJORD ØST,1997,4,30,d,producing,44291,Sm3,6289000,Sm3,,Sm3,15646,Sm3
33/9-L-4 H,2210,STATFJORD ØST,1997,5,30.44,d,producing,44711,Sm3,6330000,Sm3,,Sm3,18155,Sm3
33/9-L-4 H,2210,STATFJORD ØST,1997,6,30,d,producing,38838,Sm3,5495000,Sm3,,Sm3,16427,Sm3
33/9-L-4 H,2210,STATFJORD ØST,1997,7,29.36,d,producing,41210,Sm3,5851000,Sm3,,Sm3,14052,Sm3
33/9-L-4 H,2210,STATFJORD ØST,1997,8,30.71,d,producing,44731,Sm3,6339000,Sm3,,Sm3,18417,Sm3
33/9-L-4 H,2210,STATFJORD ØST,1997,9,28.89,d,producing,42010,Sm3,5948000,Sm3,,Sm3,22293,Sm3
33/9-L-4 H,2210,STATFJORD ØST,1997,10,30.29,d,producing,41983,Sm3,5955000,Sm3,,Sm3,22584,Sm3
33/9-L-4 H,2210,STATFJORD ØST,1997,11,29.05,d,producing,40807,Sm3,5776000,Sm3,,Sm3,23819,Sm3
33/9-L-4 H,2210,STATFJORD ØST,1997,12,29.69,d,producing,38846,Sm3,5498000,Sm3,,Sm3,22542,Sm3
33/9-L-4 H,2210,STATFJORD ØST,1998,1,30.13,d,producing,35203,Sm3,4937000,Sm3,,Sm3,23932,Sm3
33/9-L-4 H,2210,STATFJORD ØST,1998,2,27.49,d,producing,31548,Sm3,4449000,Sm3,,Sm3,22482,Sm3
33/9-L-4 H,2210,STATFJORD ØST,1998,3,30.95,d,producing,33827,Sm3,4775000,Sm3,,Sm3,24872,Sm3
33/9-L-4 H,2210,STATFJORD ØST,1998,4,30,d,producing,32534,Sm3,4591000,Sm3,,Sm3,20786,Sm3
33/9-L-4 H,2210,STATFJORD ØST,1998,5,29.71,d,producing,31116,Sm3,4413000,Sm3,,Sm3,18452,Sm3
33/9-L-4 H,2210,STATFJORD ØST,1998,6,30,d,producing,28669,Sm3,4073000,Sm3,,Sm3,23986,Sm3
33/9-L-4 H,2210,STATFJORD ØST,1998,7,29.68,d,producing,25366,Sm3,3581000,Sm3,,Sm3,22017,Sm3
33/9-L-4 H,2210,STATFJORD ØST,1998,8,4.49,d,producing,3231,Sm3,456000,Sm3,,Sm3,2702,Sm3
33/9-L-4 H,2210,STATFJORD ØST,1998,9,28.55,d,producing,19306,Sm3,2720000,Sm3,,Sm3,18296,Sm3
33/9-L-4 H,2210,STATFJORD ØST,1998,10,28.23,d,producing,21053,Sm3,2974000,Sm3,,Sm3,20247,Sm3
33/9-L-4 H,2210,STATFJORD ØST,1998,11,29.32,d,producing,18511,Sm3,2621000,Sm3,,Sm3,17353,Sm3
33/9-L-4 H,2210,STATFJORD ØST,1998,12,30.62,d,producing,29076,Sm3,4110000,Sm3,,Sm3,18123,Sm3
33/9-L-4 H,2210,STATFJORD ØST,1999,1,31,d,producing,27565,Sm3,3914000,Sm3,,Sm3,20076,Sm3
33/9-L-4 H,2210,STATFJORD ØST,1999,2,27.29,d,producing,22166,Sm3,3147000,Sm3,,Sm3,12483,Sm3
33/9-L-4 H,2210,STATFJORD ØST,1999,3,29.77,d,producing,20673,Sm3,2935000,Sm3,,Sm3,9249,Sm3
33/9-L-4 H,2210,STATFJORD ØST,1999,4,27.77,d,producing,18486,Sm3,2625000,Sm3,,Sm3,8921,Sm3
33/9-L-4 H,2210,STATFJORD ØST,1999,5,21.82,d,producing,15330,Sm3,2176000,Sm3,,Sm3,9171,Sm3
33/9-L-4 H,2210,STATFJORD ØST,1999,6,23.66,d,producing,16771,Sm3,2381000,Sm3,,Sm3,10761,Sm3
33/9-L-4 H,2210,STATFJORD ØST,1999,7,28.84,d,producing,19130,Sm3,2716000,Sm3,,Sm3,11205,Sm3
33/9-L-4 H,2210,STATFJORD ØST,1999,8,28.85,d,producing,13152,Sm3,1867000,Sm3,,Sm3,9041,Sm3
33/9-L-4 H,2210,STATFJORD ØST,1999,9,30,d,closed,0,Sm3,0,Sm3,,Sm3,0,Sm3
33/9-L-4 H,2210,STATFJORD ØST,1999,10,10.02,d,closed,0,Sm3,0,Sm3,,Sm3,0,Sm3
33/9-L-4 H,2210,STATFJORD ØST,1999,11,6.27,d,closed,0,Sm3,0,Sm3,,Sm3,0,Sm3
33/9-L-4 H,2210,STATFJORD ØST,1999,12,25.38,d,producing,24728,Sm3,3501000,Sm3,,Sm3,9526,Sm3
33/9-L-4 H,2210,STATFJORD ØST,2002,1,25.06,d,,7391,Sm3,1047000,Sm3,,Sm3,14025,Sm3
33/9-L-4 H,2210,STATFJORD ØST,2002,2,27.69,d,,7894,Sm3,1118000,Sm3,,Sm3,15329,Sm3
33/9-L-4 H,2210,STATFJORD ØST,2002,3,30.88,d,,9271,Sm3,1313000,Sm3,,Sm3,18784,Sm3
33/9-L-4 H,2210,STATFJORD ØST,2002,4,29.15,d,,8671,Sm3,1228000,Sm3,,Sm3,17696,Sm3
33/9-L-4 H,2210,STATFJORD ØST,2002,5,29.69,d,,8085,Sm3,1145000,Sm3,,Sm3,17464,Sm3
33/9-L-4 H,2210,STATFJORD ØST,2002,6,29.4,d,,7218,Sm3,1022000,Sm3,,Sm3,17224,Sm3
33/9-L-4 H,2210,STATFJORD ØST,2002,7,21.27,d,,5245,Sm3,743000,Sm3,,Sm3,12949,Sm3
33/9-L-4 H,2210,STATFJORD ØST,2002,8,8.29,d,,630,Sm3,89000,Sm3,,Sm3,1452,Sm3
33/9-L-4 H,2210,STATFJORD ØST,2002,9,28.38,d,,10832,Sm3,1534000,Sm3,,Sm3,21637,Sm3
33/9-L-4 H,2210,STATFJORD ØST,2002,10,31,d,,9218,Sm3,1305000,Sm3,,Sm3,24296,Sm3
33/9-L-4 H,2210,STATFJORD ØST,2002,11,28.42,d,,5371,Sm3,761000,Sm3,,Sm3,19964,Sm3
33/9-L-4 H,2210,STATFJORD ØST,2002,12,30.1,d,,5566,Sm3,788000,Sm3,,Sm3,21298,Sm3
33/9-L-4 H,2210,STATFJORD ØST,2003,1,31,d,,4347,Sm3,616000,Sm3,,Sm3,14479,Sm3
33/9-L-4 H,2210,STATFJORD ØST,2003,2,27.17,d,,3828,Sm3,542000,Sm3,,Sm3,12905,Sm3
33/9-L-4 H,2210,STATFJORD ØST,2003,3,30.96,d,,5044,Sm3,714000,Sm3,,Sm3,17837,Sm3
